"","lhs","","rhs","support","confidence","lift"
"[2]11850","{aquatic=FALSE,predator=TRUE}","=>","{milk=TRUE}",0.158415841584158,0.592592592592593,1.45980126467931
"[3]11715","{predator=TRUE,breathes=TRUE}","=>","{milk=TRUE}",0.217821782178218,0.564102564102564,1.38961851156973
"[1]2965","{toothed=TRUE,fins=FALSE}","=>","{milk=TRUE}",0.356435643564356,0.818181818181818,2.01552106430155
"[2]2851","{fins=FALSE,catsize=TRUE}","=>","{milk=TRUE}",0.277227722772277,0.777777777777778,1.9159891598916
"[3]2721","{airborne=FALSE,fins=FALSE}","=>","{milk=TRUE}",0.346534653465347,0.583333333333333,1.4369918699187
"[4]2636","{feathers=FALSE,fins=FALSE}","=>","{milk=TRUE}",0.366336633663366,0.578125,1.42416158536585
"[5]2555","{backbone=TRUE,fins=FALSE}","=>","{milk=TRUE}",0.366336633663366,0.560606060606061,1.3810051736881
"[6]2405","{fins=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.316831683168317,0.542372881355932,1.33608929309632
"[1]11964","{toothed=TRUE,fins=FALSE}","=>","{milk=TRUE}",0.356435643564356,0.818181818181818,2.01552106430155
"[2]11851","{fins=FALSE,catsize=TRUE}","=>","{milk=TRUE}",0.277227722772277,0.777777777777778,1.9159891598916
"[3]11716","{airborne=FALSE,fins=FALSE}","=>","{milk=TRUE}",0.346534653465347,0.583333333333333,1.4369918699187
"[4]11634","{feathers=FALSE,fins=FALSE}","=>","{milk=TRUE}",0.366336633663366,0.578125,1.42416158536585
"[5]11541","{backbone=TRUE,fins=FALSE}","=>","{milk=TRUE}",0.366336633663366,0.560606060606061,1.3810051736881
"[6]11402","{fins=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.316831683168317,0.542372881355932,1.33608929309632
"[1]2966","{hair=TRUE,tail=TRUE}","=>","{milk=TRUE}",0.326732673267327,1,2.46341463414634
"[2]2852","{feathers=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.636363636363636,1.56762749445676
"[3]2722","{aquatic=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.297029702970297,0.612244897959184,1.50821304131409
"[4]2637","{airborne=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.326732673267327,0.578947368421053,1.42618741976893
"[5]2556","{legs=TRUE,tail=TRUE}","=>","{milk=TRUE}",0.326732673267327,0.578947368421053,1.42618741976893
"[6]2406","{breathes=TRUE,tail=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.573770491803279,1.41343462614954
"[7]2244","{fins=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.316831683168317,0.542372881355932,1.33608929309632
"[8]1996","{predator=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.168316831683168,0.515151515151515,1.2690317812269
"[9]874","{venomous=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.492957746478873,1.21435932669186
"[1]11965","{hair=TRUE,tail=TRUE}","=>","{milk=TRUE}",0.326732673267327,1,2.46341463414634
"[2]11852","{feathers=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.636363636363636,1.56762749445676
"[3]11717","{aquatic=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.297029702970297,0.612244897959184,1.50821304131409
"[4]11635","{airborne=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.326732673267327,0.578947368421053,1.42618741976893
"[5]11542","{legs=TRUE,tail=TRUE}","=>","{milk=TRUE}",0.326732673267327,0.578947368421053,1.42618741976893
"[6]11403","{breathes=TRUE,tail=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.573770491803279,1.41343462614954
"[7]11238","{fins=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.316831683168317,0.542372881355932,1.33608929309632
"[8]1997","{predator=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.168316831683168,0.515151515151515,1.2690317812269
"[9]1745","{venomous=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.492957746478873,1.21435932669186
"[1]2967","{hair=TRUE,backbone=TRUE}","=>","{milk=TRUE}",0.386138613861386,1,2.46341463414634
"[2]2853","{eggs=FALSE,backbone=TRUE}","=>","{milk=TRUE}",0.396039603960396,0.975609756097561,2.40333135038667
"[3]2723","{backbone=TRUE,catsize=TRUE}","=>","{milk=TRUE}",0.316831683168317,0.744186046511628,1.83323879750425
"[4]2638","{aquatic=FALSE,backbone=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.660377358490566,1.62678324896457
"[5]2557","{feathers=FALSE,backbone=TRUE}","=>","{milk=TRUE}",0.405940594059406,0.650793650793651,1.6031746031746
"[6]2407","{airborne=FALSE,backbone=TRUE}","=>","{milk=TRUE}",0.386138613861386,0.6,1.4780487804878
"[7]2245","{backbone=TRUE,breathes=TRUE}","=>","{milk=TRUE}",0.405940594059406,0.594202898550725,1.46376811594203
"[8]1998","{backbone=TRUE,legs=TRUE}","=>","{milk=TRUE}",0.376237623762376,0.59375,1.46265243902439
"[9]875","{backbone=TRUE,fins=FALSE}","=>","{milk=TRUE}",0.366336633663366,0.560606060606061,1.3810051736881
"[10]595","{predator=FALSE,backbone=TRUE}","=>","{milk=TRUE}",0.188118811881188,0.527777777777778,1.30013550135501
"[11]515","{backbone=TRUE,venomous=FALSE}","=>","{milk=TRUE}",0.405940594059406,0.518987341772152,1.27848101265823
"[1]11966","{hair=TRUE,backbone=TRUE}","=>","{milk=TRUE}",0.386138613861386,1,2.46341463414634
"[2]11853","{eggs=FALSE,backbone=TRUE}","=>","{milk=TRUE}",0.396039603960396,0.975609756097561,2.40333135038667
"[3]11718","{backbone=TRUE,catsize=TRUE}","=>","{milk=TRUE}",0.316831683168317,0.744186046511628,1.83323879750425
"[4]11636","{aquatic=FALSE,backbone=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.660377358490566,1.62678324896457
"[5]11543","{feathers=FALSE,backbone=TRUE}","=>","{milk=TRUE}",0.405940594059406,0.650793650793651,1.6031746031746
"[6]11404","{airborne=FALSE,backbone=TRUE}","=>","{milk=TRUE}",0.386138613861386,0.6,1.4780487804878
"[7]11239","{backbone=TRUE,breathes=TRUE}","=>","{milk=TRUE}",0.405940594059406,0.594202898550725,1.46376811594203
"[8]1999","{backbone=TRUE,legs=TRUE}","=>","{milk=TRUE}",0.376237623762376,0.59375,1.46265243902439
"[9]1746","{backbone=TRUE,fins=FALSE}","=>","{milk=TRUE}",0.366336633663366,0.560606060606061,1.3810051736881
"[10]1473","{predator=FALSE,backbone=TRUE}","=>","{milk=TRUE}",0.188118811881188,0.527777777777778,1.30013550135501
"[11]1358","{backbone=TRUE,venomous=FALSE}","=>","{milk=TRUE}",0.405940594059406,0.518987341772152,1.27848101265823
"[1]2968","{aquatic=FALSE,toothed=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.921052631578947,2.26893453145058
"[2]2854","{aquatic=FALSE,catsize=TRUE}","=>","{milk=TRUE}",0.257425742574257,0.838709677419355,2.066089693155
"[3]2724","{airborne=FALSE,aquatic=FALSE}","=>","{milk=TRUE}",0.326732673267327,0.717391304347826,1.76723223753977
"[4]2639","{feathers=FALSE,aquatic=FALSE}","=>","{milk=TRUE}",0.346534653465347,0.686274509803922,1.69057867049259
"[5]2558","{aquatic=FALSE,backbone=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.660377358490566,1.62678324896457
"[6]2408","{aquatic=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.297029702970297,0.612244897959184,1.50821304131409
"[7]2246","{aquatic=FALSE,predator=TRUE}","=>","{milk=TRUE}",0.158415841584158,0.592592592592593,1.45980126467931
"[8]2000","{aquatic=FALSE,legs=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.583333333333333,1.4369918699187
"[9]876","{aquatic=FALSE,venomous=FALSE}","=>","{milk=TRUE}",0.346534653465347,0.573770491803279,1.41343462614954
"[10]596","{aquatic=FALSE,breathes=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.546875,1.34717987804878
"[1]11967","{aquatic=FALSE,toothed=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.921052631578947,2.26893453145058
"[2]11854","{aquatic=FALSE,catsize=TRUE}","=>","{milk=TRUE}",0.257425742574257,0.838709677419355,2.066089693155
"[3]11719","{airborne=FALSE,aquatic=FALSE}","=>","{milk=TRUE}",0.326732673267327,0.717391304347826,1.76723223753977
"[4]11637","{feathers=FALSE,aquatic=FALSE}","=>","{milk=TRUE}",0.346534653465347,0.686274509803922,1.69057867049259
"[5]11544","{aquatic=FALSE,backbone=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.660377358490566,1.62678324896457
"[6]11405","{aquatic=FALSE,tail=TRUE}","=>","{milk=TRUE}",0.297029702970297,0.612244897959184,1.50821304131409
"[7]11240","{aquatic=FALSE,predator=TRUE}","=>","{milk=TRUE}",0.158415841584158,0.592592592592593,1.45980126467931
"[8]11000","{aquatic=FALSE,legs=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.583333333333333,1.4369918699187
"[9]1747","{aquatic=FALSE,venomous=FALSE}","=>","{milk=TRUE}",0.346534653465347,0.573770491803279,1.41343462614954
"[10]1474","{aquatic=FALSE,breathes=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.546875,1.34717987804878
"[1]2969","{hair=TRUE,toothed=TRUE}","=>","{milk=TRUE}",0.376237623762376,1,2.46341463414634
"[2]2855","{aquatic=FALSE,toothed=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.921052631578947,2.26893453145058
"[3]2725","{toothed=TRUE,catsize=TRUE}","=>","{milk=TRUE}",0.306930693069307,0.885714285714286,2.18188153310105
"[4]2640","{toothed=TRUE,legs=TRUE}","=>","{milk=TRUE}",0.366336633663366,0.880952380952381,2.17015098722416
"[5]2559","{toothed=TRUE,breathes=TRUE}","=>","{milk=TRUE}",0.396039603960396,0.851063829787234,2.0965230928905
"[6]2409","{toothed=TRUE,fins=FALSE}","=>","{milk=TRUE}",0.356435643564356,0.818181818181818,2.01552106430155
"[7]2247","{predator=FALSE,toothed=TRUE}","=>","{milk=TRUE}",0.188118811881188,0.791666666666667,1.95020325203252
"[8]2001","{toothed=TRUE,venomous=FALSE}","=>","{milk=TRUE}",0.396039603960396,0.701754385964912,1.72871202396234
"[1]11968","{hair=TRUE,toothed=TRUE}","=>","{milk=TRUE}",0.376237623762376,1,2.46341463414634
"[2]11855","{aquatic=FALSE,toothed=TRUE}","=>","{milk=TRUE}",0.346534653465347,0.921052631578947,2.26893453145058
"[3]11720","{toothed=TRUE,catsize=TRUE}","=>","{milk=TRUE}",0.306930693069307,0.885714285714286,2.18188153310105
"[4]11638","{toothed=TRUE,legs=TRUE}","=>","{milk=TRUE}",0.366336633663366,0.880952380952381,2.17015098722416
"[5]11545","{toothed=TRUE,breathes=TRUE}","=>","{milk=TRUE}",0.396039603960396,0.851063829787234,2.0965230928905
"[6]11406","{toothed=TRUE,fins=FALSE}","=>","{milk=TRUE}",0.356435643564356,0.818181818181818,2.01552106430155
"[7]11241","{predator=FALSE,toothed=TRUE}","=>","{milk=TRUE}",0.188118811881188,0.791666666666667,1.95020325203252
"[8]11001","{toothed=TRUE,venomous=FALSE}","=>","{milk=TRUE}",0.396039603960396,0.701754385964912,1.72871202396234
"[1]2970","{aquatic=TRUE,fins=FALSE}","=>","{toothed=FALSE}",0.128712871287129,0.684210526315789,1.72763157894737
"[2]2856","{aquatic=TRUE,legs=TRUE}","=>","{toothed=FALSE}",0.118811881188119,0.666666666666667,1.68333333333333
"[1]11969","{aquatic=TRUE,fins=FALSE}","=>","{toothed=FALSE}",0.128712871287129,0.684210526315789,1.72763157894737
"[2]11856","{aquatic=TRUE,legs=TRUE}","=>","{toothed=FALSE}",0.118811881188119,0.666666666666667,1.68333333333333
"[1]2971","{tail=FALSE,domestic=FALSE}","=>","{toothed=FALSE}",0.158415841584158,0.695652173913043,1.75652173913043
"[2]2857","{predator=FALSE,domestic=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.5,1.2625
"[3]2726","{fins=FALSE,domestic=FALSE}","=>","{toothed=FALSE}",0.356435643564356,0.5,1.2625
"[4]2641","{legs=TRUE,domestic=FALSE}","=>","{toothed=FALSE}",0.316831683168317,0.484848484848485,1.22424242424242
"[1]11970","{tail=FALSE,domestic=FALSE}","=>","{toothed=FALSE}",0.158415841584158,0.695652173913043,1.75652173913043
"[2]11857","{predator=FALSE,domestic=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.5,1.2625
"[3]11721","{fins=FALSE,domestic=FALSE}","=>","{toothed=FALSE}",0.356435643564356,0.5,1.2625
"[4]11639","{legs=TRUE,domestic=FALSE}","=>","{toothed=FALSE}",0.316831683168317,0.484848484848485,1.22424242424242
"[1]2972","{eggs=TRUE,breathes=TRUE}","=>","{toothed=FALSE}",0.316831683168317,0.82051282051282,2.07179487179487
"[2]2858","{milk=FALSE,breathes=TRUE}","=>","{toothed=FALSE}",0.316831683168317,0.82051282051282,2.07179487179487
"[3]2727","{hair=FALSE,breathes=TRUE}","=>","{toothed=FALSE}",0.277227722772277,0.756756756756757,1.91081081081081
"[4]2642","{breathes=TRUE,catsize=FALSE}","=>","{toothed=FALSE}",0.247524752475248,0.609756097560976,1.53963414634146
"[1]11971","{eggs=TRUE,breathes=TRUE}","=>","{toothed=FALSE}",0.316831683168317,0.82051282051282,2.07179487179487
"[2]11858","{milk=FALSE,breathes=TRUE}","=>","{toothed=FALSE}",0.316831683168317,0.82051282051282,2.07179487179487
"[3]11722","{hair=FALSE,breathes=TRUE}","=>","{toothed=FALSE}",0.277227722772277,0.756756756756757,1.91081081081081
"[4]11640","{breathes=TRUE,catsize=FALSE}","=>","{toothed=FALSE}",0.247524752475248,0.609756097560976,1.53963414634146
"[1]2973","{eggs=TRUE,predator=FALSE}","=>","{toothed=FALSE}",0.207920792079208,0.807692307692308,2.03942307692308
"[2]2859","{milk=FALSE,predator=FALSE}","=>","{toothed=FALSE}",0.207920792079208,0.807692307692308,2.03942307692308
"[3]2728","{hair=FALSE,predator=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.772727272727273,1.95113636363636
"[4]2643","{predator=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.586206896551724,1.4801724137931
"[5]2562","{predator=FALSE,fins=FALSE}","=>","{toothed=FALSE}",0.207920792079208,0.51219512195122,1.29329268292683
"[6]2411","{predator=FALSE,domestic=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.5,1.2625
"[7]2248","{predator=FALSE,legs=TRUE}","=>","{toothed=FALSE}",0.188118811881188,0.487179487179487,1.23012820512821
"[1]11972","{eggs=TRUE,predator=FALSE}","=>","{toothed=FALSE}",0.207920792079208,0.807692307692308,2.03942307692308
"[2]11859","{milk=FALSE,predator=FALSE}","=>","{toothed=FALSE}",0.207920792079208,0.807692307692308,2.03942307692308
"[3]11723","{hair=FALSE,predator=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.772727272727273,1.95113636363636
"[4]11641","{predator=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.586206896551724,1.4801724137931
"[5]11548","{predator=FALSE,fins=FALSE}","=>","{toothed=FALSE}",0.207920792079208,0.51219512195122,1.29329268292683
"[6]11408","{predator=FALSE,domestic=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.5,1.2625
"[7]11242","{predator=FALSE,legs=TRUE}","=>","{toothed=FALSE}",0.188118811881188,0.487179487179487,1.23012820512821
"[1]2974","{tail=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.158415841584158,0.8,2.02
"[2]2860","{legs=TRUE,catsize=FALSE}","=>","{toothed=FALSE}",0.267326732673267,0.658536585365854,1.66280487804878
"[3]2729","{aquatic=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.217821782178218,0.647058823529412,1.63382352941176
"[4]2644","{fins=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.306930693069307,0.645833333333333,1.63072916666667
"[5]2563","{hair=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.267326732673267,0.613636363636364,1.54943181818182
"[6]2412","{breathes=TRUE,catsize=FALSE}","=>","{toothed=FALSE}",0.247524752475248,0.609756097560976,1.53963414634146
"[7]2249","{predator=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.586206896551724,1.4801724137931
"[1]11973","{tail=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.158415841584158,0.8,2.02
"[2]11860","{legs=TRUE,catsize=FALSE}","=>","{toothed=FALSE}",0.267326732673267,0.658536585365854,1.66280487804878
"[3]11724","{aquatic=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.217821782178218,0.647058823529412,1.63382352941176
"[4]11642","{fins=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.306930693069307,0.645833333333333,1.63072916666667
"[5]11549","{hair=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.267326732673267,0.613636363636364,1.54943181818182
"[6]11409","{breathes=TRUE,catsize=FALSE}","=>","{toothed=FALSE}",0.247524752475248,0.609756097560976,1.53963414634146
"[7]11243","{predator=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.586206896551724,1.4801724137931
"[1]2975","{hair=FALSE,airborne=TRUE}","=>","{toothed=FALSE}",0.178217821782178,1,2.525
"[2]2861","{hair=FALSE,aquatic=FALSE}","=>","{toothed=FALSE}",0.227722772277228,0.884615384615385,2.23365384615385
"[3]2730","{hair=FALSE,legs=TRUE}","=>","{toothed=FALSE}",0.306930693069307,0.861111111111111,2.17430555555556
"[4]2645","{hair=FALSE,fins=FALSE}","=>","{toothed=FALSE}",0.346534653465347,0.813953488372093,2.05523255813953
"[5]2564","{hair=FALSE,tail=FALSE}","=>","{toothed=FALSE}",0.128712871287129,0.8125,2.0515625
"[6]2413","{hair=FALSE,predator=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.772727272727273,1.95113636363636
"[7]2250","{hair=FALSE,breathes=TRUE}","=>","{toothed=FALSE}",0.277227722772277,0.756756756756757,1.91081081081081
"[8]2002","{hair=FALSE,venomous=FALSE}","=>","{toothed=FALSE}",0.326732673267327,0.634615384615385,1.60240384615385
"[9]877","{hair=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.267326732673267,0.613636363636364,1.54943181818182
"[1]11974","{hair=FALSE,airborne=TRUE}","=>","{toothed=FALSE}",0.178217821782178,1,2.525
"[2]11861","{hair=FALSE,aquatic=FALSE}","=>","{toothed=FALSE}",0.227722772277228,0.884615384615385,2.23365384615385
"[3]11725","{hair=FALSE,legs=TRUE}","=>","{toothed=FALSE}",0.306930693069307,0.861111111111111,2.17430555555556
"[4]11643","{hair=FALSE,fins=FALSE}","=>","{toothed=FALSE}",0.346534653465347,0.813953488372093,2.05523255813953
"[5]11550","{hair=FALSE,tail=FALSE}","=>","{toothed=FALSE}",0.128712871287129,0.8125,2.0515625
"[6]11410","{hair=FALSE,predator=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.772727272727273,1.95113636363636
"[7]11244","{hair=FALSE,breathes=TRUE}","=>","{toothed=FALSE}",0.277227722772277,0.756756756756757,1.91081081081081
"[8]11002","{hair=FALSE,venomous=FALSE}","=>","{toothed=FALSE}",0.326732673267327,0.634615384615385,1.60240384615385
"[9]1748","{hair=FALSE,catsize=FALSE}","=>","{toothed=FALSE}",0.267326732673267,0.613636363636364,1.54943181818182
"[1]2976","{eggs=TRUE,airborne=TRUE}","=>","{toothed=FALSE}",0.217821782178218,1,2.525
"[2]2862","{eggs=TRUE,aquatic=FALSE}","=>","{toothed=FALSE}",0.257425742574257,0.896551724137931,2.26379310344828
"[3]2731","{eggs=TRUE,legs=TRUE}","=>","{toothed=FALSE}",0.346534653465347,0.875,2.209375
"[4]2646","{eggs=TRUE,tail=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.85,2.14625
"[5]2565","{eggs=TRUE,fins=FALSE}","=>","{toothed=FALSE}",0.386138613861386,0.847826086956522,2.14076086956522
"[6]2414","{eggs=TRUE,breathes=TRUE}","=>","{toothed=FALSE}",0.316831683168317,0.82051282051282,2.07179487179487
"[7]2251","{eggs=TRUE,predator=FALSE}","=>","{toothed=FALSE}",0.207920792079208,0.807692307692308,2.03942307692308
"[8]2003","{eggs=TRUE,venomous=FALSE}","=>","{toothed=FALSE}",0.356435643564356,0.679245283018868,1.71509433962264
"[1]11975","{eggs=TRUE,airborne=TRUE}","=>","{toothed=FALSE}",0.217821782178218,1,2.525
"[2]11862","{eggs=TRUE,aquatic=FALSE}","=>","{toothed=FALSE}",0.257425742574257,0.896551724137931,2.26379310344828
"[3]11726","{eggs=TRUE,legs=TRUE}","=>","{toothed=FALSE}",0.346534653465347,0.875,2.209375
"[4]11644","{eggs=TRUE,tail=FALSE}","=>","{toothed=FALSE}",0.168316831683168,0.85,2.14625
"[5]11551","{eggs=TRUE,fins=FALSE}","=>","{toothed=FALSE}",0.386138613861386,0.847826086956522,2.14076086956522
"[6]11411","{eggs=TRUE,breathes=TRUE}","=>","{toothed=FALSE}",0.316831683168317,0.82051282051282,2.07179487179487
"[7]11245","{eggs=TRUE,predator=FALSE}","=>","{toothed=FALSE}",0.207920792079208,0.807692307692308,2.03942307692308
"[8]11003","{eggs=TRUE,venomous=FALSE}","=>","{toothed=FALSE}",0.356435643564356,0.679245283018868,1.71509433962264
"[1]2977","{backbone=TRUE,fins=FALSE}","=>","{aquatic=FALSE}",0.524752475247525,0.803030303030303,1.24778554778555
"[1]11976","{backbone=TRUE,fins=FALSE}","=>","{aquatic=FALSE}",0.524752475247525,0.803030303030303,1.24778554778555
"[1]2978","{fins=FALSE,tail=TRUE}","=>","{aquatic=FALSE}",0.485148514851485,0.830508474576271,1.29048239895698
"[2]2864","{legs=TRUE,tail=TRUE}","=>","{aquatic=FALSE}",0.465346534653465,0.824561403508772,1.28124156545209
"[1]11977","{fins=FALSE,tail=TRUE}","=>","{aquatic=FALSE}",0.485148514851485,0.830508474576271,1.29048239895698
"[2]11864","{legs=TRUE,tail=TRUE}","=>","{aquatic=FALSE}",0.465346534653465,0.824561403508772,1.28124156545209
"[1]2979","{venomous=FALSE,fins=FALSE}","=>","{aquatic=FALSE}",0.603960396039604,0.792207792207792,1.23096903096903
"[1]11978","{venomous=FALSE,fins=FALSE}","=>","{aquatic=FALSE}",0.603960396039604,0.792207792207792,1.23096903096903
"[1]2981","{breathes=TRUE,domestic=TRUE}","=>","{aquatic=FALSE}",0.118811881188119,1,1.55384615384615
"[2]2866","{backbone=FALSE,breathes=TRUE}","=>","{aquatic=FALSE}",0.108910891089109,1,1.55384615384615
"[3]2733","{predator=FALSE,breathes=TRUE}","=>","{aquatic=FALSE}",0.376237623762376,0.926829268292683,1.44015009380863
"[4]2647","{eggs=FALSE,breathes=TRUE}","=>","{aquatic=FALSE}",0.356435643564356,0.878048780487805,1.36435272045028
"[5]2567","{breathes=TRUE,fins=FALSE}","=>","{aquatic=FALSE}",0.633663366336634,0.842105263157895,1.3085020242915
"[6]2416","{feathers=FALSE,breathes=TRUE}","=>","{aquatic=FALSE}",0.495049504950495,0.833333333333333,1.29487179487179
"[7]2253","{breathes=TRUE,legs=TRUE}","=>","{aquatic=FALSE}",0.594059405940594,0.821917808219178,1.27713382507903
"[8]2005","{breathes=TRUE,catsize=FALSE}","=>","{aquatic=FALSE}",0.326732673267327,0.804878048780488,1.25065666041276
"[9]879","{airborne=FALSE,breathes=TRUE}","=>","{aquatic=FALSE}",0.445544554455446,0.803571428571429,1.24862637362637
"[1]11980","{breathes=TRUE,domestic=TRUE}","=>","{aquatic=FALSE}",0.118811881188119,1,1.55384615384615
"[2]11866","{backbone=FALSE,breathes=TRUE}","=>","{aquatic=FALSE}",0.108910891089109,1,1.55384615384615
"[3]11728","{predator=FALSE,breathes=TRUE}","=>","{aquatic=FALSE}",0.376237623762376,0.926829268292683,1.44015009380863
"[4]11645","{eggs=FALSE,breathes=TRUE}","=>","{aquatic=FALSE}",0.356435643564356,0.878048780487805,1.36435272045028
"[5]11552","{breathes=TRUE,fins=FALSE}","=>","{aquatic=FALSE}",0.633663366336634,0.842105263157895,1.3085020242915
"[6]11412","{feathers=FALSE,breathes=TRUE}","=>","{aquatic=FALSE}",0.495049504950495,0.833333333333333,1.29487179487179
"[7]11246","{breathes=TRUE,legs=TRUE}","=>","{aquatic=FALSE}",0.594059405940594,0.821917808219178,1.27713382507903
"[8]11004","{breathes=TRUE,catsize=FALSE}","=>","{aquatic=FALSE}",0.326732673267327,0.804878048780488,1.25065666041276
"[9]1749","{airborne=FALSE,breathes=TRUE}","=>","{aquatic=FALSE}",0.445544554455446,0.803571428571429,1.24862637362637
"[1]2982","{milk=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.247524752475248,0.833333333333333,1.4766081871345
"[2]2867","{eggs=TRUE,aquatic=FALSE}","=>","{catsize=FALSE}",0.237623762376238,0.827586206896552,1.46642468239564
"[3]2734","{hair=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.207920792079208,0.807692307692308,1.43117408906883
"[1]11981","{milk=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.247524752475248,0.833333333333333,1.4766081871345
"[2]11867","{eggs=TRUE,aquatic=FALSE}","=>","{catsize=FALSE}",0.237623762376238,0.827586206896552,1.46642468239564
"[3]11729","{hair=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.207920792079208,0.807692307692308,1.43117408906883
"[1]2983","{aquatic=TRUE,fins=FALSE}","=>","{catsize=FALSE}",0.138613861386139,0.736842105263158,1.3056325023084
"[1]11982","{aquatic=TRUE,fins=FALSE}","=>","{catsize=FALSE}",0.138613861386139,0.736842105263158,1.3056325023084
"[1]2984","{hair=FALSE,tail=FALSE}","=>","{catsize=FALSE}",0.148514851485149,0.9375,1.66118421052632
"[2]2869","{hair=FALSE,predator=FALSE}","=>","{catsize=FALSE}",0.178217821782178,0.818181818181818,1.44976076555024
"[3]2735","{hair=FALSE,fins=FALSE}","=>","{catsize=FALSE}",0.346534653465347,0.813953488372093,1.44226846185231
"[4]2648","{hair=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.207920792079208,0.807692307692308,1.43117408906883
"[5]2569","{hair=FALSE,feathers=FALSE}","=>","{catsize=FALSE}",0.297029702970297,0.789473684210526,1.398891966759
"[6]2418","{hair=FALSE,legs=TRUE}","=>","{catsize=FALSE}",0.277227722772277,0.777777777777778,1.37816764132554
"[1]11983","{hair=FALSE,tail=FALSE}","=>","{catsize=FALSE}",0.148514851485149,0.9375,1.66118421052632
"[2]11869","{hair=FALSE,predator=FALSE}","=>","{catsize=FALSE}",0.178217821782178,0.818181818181818,1.44976076555024
"[3]11730","{hair=FALSE,fins=FALSE}","=>","{catsize=FALSE}",0.346534653465347,0.813953488372093,1.44226846185231
"[4]11646","{hair=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.207920792079208,0.807692307692308,1.43117408906883
"[5]11553","{hair=FALSE,feathers=FALSE}","=>","{catsize=FALSE}",0.297029702970297,0.789473684210526,1.398891966759
"[6]11413","{hair=FALSE,legs=TRUE}","=>","{catsize=FALSE}",0.277227722772277,0.777777777777778,1.37816764132554
"[1]2985","{milk=FALSE,tail=FALSE}","=>","{catsize=FALSE}",0.188118811881188,0.95,1.68333333333333
"[2]2870","{feathers=FALSE,milk=FALSE}","=>","{catsize=FALSE}",0.336633663366337,0.85,1.50614035087719
"[3]2736","{milk=FALSE,predator=FALSE}","=>","{catsize=FALSE}",0.217821782178218,0.846153846153846,1.49932523616734
"[4]2649","{milk=FALSE,aquatic=FALSE}","=>","{catsize=FALSE}",0.247524752475248,0.833333333333333,1.4766081871345
